sample_id,platform,domain,text,sentiment_label,emotion,intensity,formality,has_code_switching,cs_languages,politeness,is_implicit,timestamp,annotator_agreement,word_count,char_count,text_processed,has_negation,has_intensifier,has_euphemism,has_sarcasm_marker,split
INDO_00420,YouTube,Hiburan & Film,Acara reality show terbaru tidak ada perubahan berarti. btw,netral,netral,0.28,formal,False,Indonesia,sedang,False,2026-01-14 11:31:26,0.85,9,59,acara reality show terbaru tidak ada perubahan berarti. btw,True,False,False,False,train
INDO_00081,Twitter,Produk/E-commerce,"Baju custom desain sendiri ternyata bagus sekali, rasanya senang banget.",positif,senang,0.65,informal,False,Indonesia,sedang,False,2026-02-24 04:49:00,0.88,10,72,"baju custom desain sendiri ternyata bagus sekali, rasanya senang banget.",False,False,False,False,train
INDO_00206,Instagram,Wisata & Travel,"Dengan hormat, Saudara/i, sudah tiga hari menunggu kabar soal kapal wisata di Labuan Bajo, belum ada respons apa pun. 🙏",negatif,sedih,0.63,formal,False,Indonesia,tinggi,True,2026-03-10 04:27:34,0.73,20,119,"dengan hormat, saudara/i, sudah tiga hari menunggu kabar soal kapal wisata di labuan bajo, belum ada respons apa pun. 🙏",False,False,True,False,train
INDO_00035,TikTok,Makanan & Minuman,"Warung makan Padang bagus sekali, di luar dugaan, rasanya senang banget, delivery-nya so good. wkwk",positif,senang,0.71,semi-formal,True,Indo-English,rendah,False,2026-04-09 22:00:09,0.81,15,99,"warung makan padang bagus sekali, di luar dugaan, rasanya senang banget, delivery-nya so good. wkwk",False,True,False,False,train
INDO_00264,TikTok,Sosial & Politik,"Kebijakan pengendalian inflasi tidak sesuai yang dijanjikan, overall quality-nya so bad. sumpah bener",negatif,jijik,0.51,informal,True,Indo-English,rendah,False,2026-03-19 14:38:10,0.88,13,101,"kebijakan pengendalian inflasi tidak sesuai yang dijanjikan, overall quality-nya so bad. sumpah bener",True,False,False,False,train
INDO_00428,Instagram,Makanan & Minuman,"Gudeg khas Jogja berjalan sesuai standar, packaging-nya just average. 🙏",netral,netral,0.11,informal,True,Indo-English,sedang,False,2026-04-15 02:56:47,0.85,10,71,"gudeg khas jogja berjalan sesuai standar, packaging-nya just average. 🙏",False,False,False,False,train
INDO_00367,TikTok,Makanan & Minuman,Tidak ada yang berbeda dari sate ayam Madura dibanding hari-hari sebelumnya. parah sih,netral,netral,0.26,semi-formal,False,Indonesia,sedang,True,2026-03-06 07:16:12,0.93,13,86,tidak ada yang berbeda dari sate ayam madura dibanding hari-hari sebelumnya. parah sih,True,False,True,False,validation
INDO_00092,Twitter,Wisata & Travel,"Kawasan Malioboro bagus sekali, di luar dugaan. #review",positif,terkejut,0.77,semi-formal,False,Indonesia,sedang,False,2026-01-06 08:37:40,0.81,8,55,"kawasan malioboro bagus sekali, di luar dugaan. #review",False,True,False,False,validation
INDO_00340,YouTube,Makanan & Minuman,"Jajanan pasar tradisional berjalan sesuai standar, delivery-nya okay-ish. btw",netral,netral,0.17,semi-formal,True,Indo-English,rendah,False,2026-01-23 09:31:53,0.8,9,77,"jajanan pasar tradisional berjalan sesuai standar, delivery-nya okay-ish. btw",False,False,False,False,test
INDO_00474,YouTube,Produk/E-commerce,"Kamera mirrorless entry level berjalan sesuai standar, experience-nya okay-ish. min",netral,netral,0.04,formal,True,Indo-English,sedang,False,2026-02-20 17:21:03,0.76,10,83,"kamera mirrorless entry level berjalan sesuai standar, experience-nya okay-ish. min",False,False,False,False,train
INDO_00053,Twitter,Produk/E-commerce,"Tas ransel anti air memuaskan banget, customer service-nya highly recommended. #curhat",positif,terkejut,0.69,informal,True,Indo-English,rendah,False,2026-02-04 16:11:10,0.9,11,86,"tas ransel anti air memuaskan banget, customer service-nya highly recommended. #curhat",False,True,False,False,validation
INDO_00346,YouTube,Layanan,"Layanan pengaduan pelanggan tidak ada perubahan berarti, packaging-nya just average. btw",netral,netral,0.01,semi-formal,True,Indo-English,rendah,False,2026-04-23 17:44:39,0.88,11,88,"layanan pengaduan pelanggan tidak ada perubahan berarti, packaging-nya just average. btw",True,False,False,False,train
INDO_00265,Instagram,Makanan & Minuman,"Mie ayam legendaris ternyata mengecewakan, agak nyesek juga, overall quality-nya not worth it. 😊",negatif,sedih,0.78,semi-formal,True,Indo-English,sedang,False,2026-02-21 13:09:46,0.8,14,96,"mie ayam legendaris ternyata mengecewakan, agak nyesek juga, overall quality-nya not worth it. 😊",False,False,False,False,test
INDO_00242,Twitter,Sosial & Politik,"Dengan hormat, pihak terkait, sudah tiga hari menunggu kabar soal kebijakan kerja dari rumah, belum ada respons apa pun.",negatif,sedih,0.79,semi-formal,False,Indonesia,tinggi,True,2026-01-08 10:17:29,0.75,19,120,"dengan hormat, pihak terkait, sudah tiga hari menunggu kabar soal kebijakan kerja dari rumah, belum ada respons apa pun.",False,False,True,False,train
INDO_00014,YouTube,Layanan,"Dengan hormat, Admin, sudah yang ketiga kalinya gue balik lagi ke layanan pengembalian barang.",positif,senang,0.78,informal,False,Indonesia,tinggi,True,2026-01-22 01:11:32,0.95,14,94,"dengan hormat, admin, sudah yang ketiga kalinya gue balik lagi ke layanan pengembalian barang.",False,False,True,False,train
INDO_00316,YouTube,Makanan & Minuman,"Sampai harus komplain dua kali gara-gara kopi hitam tubruk, packaging-nya overrated.",negatif,sedih,0.71,informal,True,Indo-English,rendah,True,2026-04-26 20:13:24,0.82,11,84,"sampai harus komplain dua kali gara-gara kopi hitam tubruk, packaging-nya overrated.",False,False,True,False,train
INDO_00089,Instagram,Wisata & Travel,"Resort tepi pantai di Lombok sama sekali tidak mengecewakan, malah memuaskan banget, packaging-nya highly recommended.",positif,terkejut,0.97,semi-formal,True,Indo-English,rendah,False,2026-03-26 09:12:50,0.87,15,118,"resort tepi pantai di lombok sama sekali tidak mengecewakan, malah memuaskan banget, packaging-nya highly recommended.",True,True,False,False,test
INDO_00388,TikTok,Sosial & Politik,"Isu banjir tahunan di ibu kota berjalan sesuai standar, packaging-nya nothing special.",netral,netral,0.09,semi-formal,True,Indo-English,sedang,False,2026-03-09 03:01:07,0.94,12,86,"isu banjir tahunan di ibu kota berjalan sesuai standar, packaging-nya nothing special.",False,False,False,False,train
INDO_00274,Instagram,Wisata & Travel,"Wisata budaya di Toraja sama sekali tidak sesuai, bikin kecewa banget, agak nyesek juga. 😊",negatif,sedih,0.54,informal,False,Indonesia,sedang,False,2026-03-02 21:50:32,0.92,15,90,"wisata budaya di toraja sama sekali tidak sesuai, bikin kecewa banget, agak nyesek juga. 😊",True,True,False,False,test
INDO_00167,TikTok,Sosial & Politik,Kebijakan subsidi listrik memuaskan banget. wkwk,positif,senang,0.71,informal,False,Indonesia,rendah,False,2026-03-26 17:44:34,0.79,6,48,kebijakan subsidi listrik memuaskan banget. wkwk,False,True,False,False,train
INDO_00329,Instagram,Hiburan & Film,"Acara reality show terbaru tidak sesuai yang dijanjikan, agak nyesek juga. ✨",negatif,sedih,0.69,semi-formal,False,Indonesia,rendah,False,2026-04-28 17:08:16,0.87,12,76,"acara reality show terbaru tidak sesuai yang dijanjikan, agak nyesek juga. ✨",True,False,False,False,validation
INDO_00493,Twitter,Wisata & Travel,"Kebun teh di Puncak tidak ada perubahan berarti, ya standar aja sih, overall quality-nya so-so.",netral,netral,0.12,semi-formal,True,Indo-English,sedang,False,2026-04-10 07:24:15,0.79,15,95,"kebun teh di puncak tidak ada perubahan berarti, ya standar aja sih, overall quality-nya so-so.",True,False,False,False,test
INDO_00135,Instagram,Wisata & Travel,"Rute road trip Trans-Sumatra sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya highly recommended. 😊",positif,senang,0.76,informal,True,Indo-English,rendah,False,2026-01-23 10:56:54,0.96,15,121,"rute road trip trans-sumatra sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya highly recommended. 😊",True,True,False,False,validation
INDO_00307,Instagram,Produk/E-commerce,"Rice cooker mini sama sekali tidak sesuai, bikin kecewa banget. 🙏",negatif,sedih,0.59,informal,False,Indonesia,sedang,False,2026-03-16 19:08:26,0.89,11,65,"rice cooker mini sama sekali tidak sesuai, bikin kecewa banget. 🙏",True,True,False,False,train
INDO_00481,TikTok,Makanan & Minuman,"Restoran seafood pinggir jalan tidak ada perubahan berarti, seperti biasa saja. sumpah bener",netral,netral,0.24,informal,False,Indonesia,sedang,False,2026-04-22 23:05:42,0.87,13,92,"restoran seafood pinggir jalan tidak ada perubahan berarti, seperti biasa saja. sumpah bener",True,False,False,False,test
INDO_00320,YouTube,Layanan,"Jasa pengiriman paket sama sekali tidak sesuai, bikin kecewa banget, packaging-nya disappointing. btw",negatif,sedih,0.71,semi-formal,True,Indo-English,sedang,False,2026-02-06 21:49:52,0.72,13,101,"jasa pengiriman paket sama sekali tidak sesuai, bikin kecewa banget, packaging-nya disappointing. btw",True,True,False,False,validation
INDO_00244,Instagram,Makanan & Minuman,"Terima kasih sebelumnya, Admin, sampai harus komplain dua kali gara-gara jajanan pasar tradisional, packaging-nya overrated. 😊",negatif,sedih,0.71,semi-formal,True,Indo-English,tinggi,True,2026-02-19 11:05:34,0.75,16,126,"terima kasih sebelumnya, admin, sampai harus komplain dua kali gara-gara jajanan pasar tradisional, packaging-nya overrated. 😊",False,False,True,False,test
INDO_00055,Instagram,Wisata & Travel,"Kawasan Danau Toba memuaskan banget, kaget juga awalnya. 🙏",positif,terkejut,0.93,informal,False,Indonesia,rendah,False,2026-01-09 14:51:22,0.95,9,58,"kawasan danau toba memuaskan banget, kaget juga awalnya. 🙏",False,True,False,False,train
INDO_00364,TikTok,Hiburan & Film,"Film horor lokal yang baru rilis tidak ada perubahan berarti, experience-nya just average. wkwk",netral,netral,0.05,informal,True,Indo-English,sedang,False,2026-03-26 16:10:31,0.76,14,95,"film horor lokal yang baru rilis tidak ada perubahan berarti, experience-nya just average. wkwk",True,False,False,False,train
INDO_00051,YouTube,Hiburan & Film,"Serial anime yang lagi tayang sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya worth it. btw",positif,senang,0.92,semi-formal,True,Indo-English,rendah,False,2026-01-01 07:52:54,0.73,16,114,"serial anime yang lagi tayang sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya worth it. btw",True,True,False,False,train
INDO_00457,YouTube,Sosial & Politik,Tidak ada yang berbeda dari isu banjir tahunan di ibu kota dibanding hari-hari sebelumnya.,netral,netral,0.08,semi-formal,False,Indonesia,sedang,True,2026-04-11 23:00:15,0.88,14,90,tidak ada yang berbeda dari isu banjir tahunan di ibu kota dibanding hari-hari sebelumnya.,True,False,True,False,train
INDO_00175,Instagram,Sosial & Politik,"Belum juga ada kabar dari isu kenaikan harga sembako setelah sekian lama menunggu, sungguh. ✨",negatif,marah,0.68,semi-formal,False,Indonesia,sedang,True,2026-04-15 13:22:05,0.87,15,93,"belum juga ada kabar dari isu kenaikan harga sembako setelah sekian lama menunggu, sungguh. ✨",True,True,False,False,validation
INDO_00446,TikTok,Wisata & Travel,Wahana di Dufan tidak ada perubahan berarti.,netral,netral,0.32,informal,False,Indonesia,rendah,False,2026-02-08 06:15:00,0.79,7,44,wahana di dufan tidak ada perubahan berarti.,True,False,False,False,train
INDO_00190,TikTok,Hiburan & Film,"Acara stand-up comedy semalam sama sekali tidak sesuai, bikin kecewa banget, overall quality-nya a waste of money. parah sih",negatif,jijik,0.82,semi-formal,True,Indo-English,sedang,False,2026-03-12 17:23:42,0.78,19,124,"acara stand-up comedy semalam sama sekali tidak sesuai, bikin kecewa banget, overall quality-nya a waste of money. parah sih",True,True,False,False,train
INDO_00497,YouTube,Sosial & Politik,"Tidak ada yang berbeda dari kebijakan subsidi listrik dibanding hari-hari sebelumnya, delivery-nya just average. btw",netral,netral,0.15,formal,True,Indo-English,sedang,True,2026-03-25 17:59:29,0.93,15,116,"tidak ada yang berbeda dari kebijakan subsidi listrik dibanding hari-hari sebelumnya, delivery-nya just average. btw",True,False,False,False,train
INDO_00188,TikTok,Layanan,"Mohon maaf sebelumnya, Saudara/i, sampai harus komplain dua kali gara-gara jasa pengiriman paket. parah sih",negatif,sedih,0.91,formal,False,Indonesia,tinggi,True,2026-01-14 14:06:05,0.91,15,107,"mohon maaf sebelumnya, saudara/i, sampai harus komplain dua kali gara-gara jasa pengiriman paket. parah sih",False,False,False,False,validation
INDO_00170,YouTube,Produk/E-commerce,"Earphone Bluetooth murah tidak sesuai yang dijanjikan, agak bikin risih. btw",negatif,jijik,0.91,semi-formal,False,Indonesia,sedang,False,2026-03-06 02:50:37,0.92,11,76,"earphone bluetooth murah tidak sesuai yang dijanjikan, agak bikin risih. btw",True,False,False,False,test
INDO_00059,Twitter,Sosial & Politik,"Kebijakan kerja dari rumah sama sekali tidak mengecewakan, malah memuaskan banget, overall quality-nya amazing.",positif,senang,0.94,informal,True,Indo-English,sedang,False,2026-03-02 22:57:10,0.82,14,111,"kebijakan kerja dari rumah sama sekali tidak mengecewakan, malah memuaskan banget, overall quality-nya amazing.",True,True,False,False,train
INDO_00049,Instagram,Sosial & Politik,"Terima kasih sebelumnya, Saudara/i, sudah yang ketiga kalinya aku balik lagi ke wacana revisi undang-undang ketenagakerjaan.",positif,senang,0.79,informal,False,Indonesia,tinggi,True,2026-01-25 04:47:45,0.78,16,124,"terima kasih sebelumnya, saudara/i, sudah yang ketiga kalinya aku balik lagi ke wacana revisi undang-undang ketenagakerjaan.",False,False,True,False,validation
INDO_00345,Twitter,Makanan & Minuman,"Sate ayam Madura berjalan sesuai standar, packaging-nya nothing special.",netral,netral,0.29,semi-formal,True,Indo-English,sedang,False,2026-02-28 07:36:11,0.91,9,72,"sate ayam madura berjalan sesuai standar, packaging-nya nothing special.",False,False,False,False,train
INDO_00236,Twitter,Produk/E-commerce,"Permisi, Saudara/i, sudah tiga hari menunggu kabar soal produk fashion dari online shop, belum ada respons apa pun, sungguh.",negatif,sedih,0.74,semi-formal,False,Indonesia,tinggi,True,2026-04-09 11:21:43,0.95,19,124,"permisi, saudara/i, sudah tiga hari menunggu kabar soal produk fashion dari online shop, belum ada respons apa pun, sungguh.",False,True,False,False,train
INDO_00253,TikTok,Produk/E-commerce,"""Cepat"" sekali katanya. Smartphone rilisan terbaru mengecewakan banget. sumpah bener",negatif,jijik,0.67,informal,False,Indonesia,rendah,False,2026-03-02 01:22:15,0.71,10,84,"""cepat"" sekali katanya. smartphone rilisan terbaru mengecewakan banget. sumpah bener",False,True,False,True,train
INDO_00022,YouTube,Makanan & Minuman,"Bakso beranak memuaskan banget, kaget juga awalnya.",positif,terkejut,0.7,informal,False,Indonesia,sedang,False,2026-03-21 07:14:56,0.83,7,51,"bakso beranak memuaskan banget, kaget juga awalnya.",False,True,False,False,train
INDO_00314,Instagram,Makanan & Minuman,"Dengan hormat, pihak terkait, sudah tiga hari menunggu kabar soal sate ayam Madura, belum ada respons apa pun, delivery-nya so bad.",negatif,sedih,0.87,semi-formal,True,Indo-English,tinggi,True,2026-03-05 08:07:21,0.79,21,131,"dengan hormat, pihak terkait, sudah tiga hari menunggu kabar soal sate ayam madura, belum ada respons apa pun, delivery-nya so bad.",False,False,True,False,train
INDO_00460,Instagram,Layanan,"Layanan pelanggan operator seluler berjalan sesuai standar, ya standar aja sih, delivery-nya okay-ish. 😊",netral,netral,0.36,informal,True,Indo-English,rendah,False,2026-03-20 03:19:18,0.82,14,104,"layanan pelanggan operator seluler berjalan sesuai standar, ya standar aja sih, delivery-nya okay-ish. 😊",False,False,False,False,test
INDO_00161,YouTube,Layanan,"Layanan pelanggan operator seluler memuaskan banget, packaging-nya impressive. btw",positif,senang,0.69,semi-formal,True,Indo-English,sedang,False,2026-02-27 09:51:11,0.74,9,82,"layanan pelanggan operator seluler memuaskan banget, packaging-nya impressive. btw",False,True,False,False,train
INDO_00277,YouTube,Hiburan & Film,"Dengan hormat, Saudara/i, sudah tiga hari menunggu kabar soal film animasi buatan studio lokal, belum ada respons apa pun. btw",negatif,marah,0.77,informal,False,Indonesia,tinggi,True,2026-04-18 15:44:57,0.93,20,126,"dengan hormat, saudara/i, sudah tiga hari menunggu kabar soal film animasi buatan studio lokal, belum ada respons apa pun. btw",False,False,True,False,validation
INDO_00444,Instagram,Layanan,"Layanan di rumah sakit berjalan sesuai standar, biasa-biasa saja, customer service-nya just average. ✨",netral,netral,0.36,semi-formal,True,Indo-English,sedang,False,2026-01-25 17:12:14,0.85,14,102,"layanan di rumah sakit berjalan sesuai standar, biasa-biasa saja, customer service-nya just average. ✨",False,False,False,False,train
INDO_00192,TikTok,Produk/E-commerce,"Dengan hormat, Admin, sampai harus komplain dua kali gara-gara jam tangan pintar, sungguh. wkwk",negatif,jijik,0.75,semi-formal,False,Indonesia,tinggi,True,2026-02-07 06:02:22,0.92,14,95,"dengan hormat, admin, sampai harus komplain dua kali gara-gara jam tangan pintar, sungguh. wkwk",False,True,False,False,train
INDO_00386,Instagram,Wisata & Travel,"Wisata budaya di Toraja tidak ada perubahan berarti, seperti biasa saja.",netral,netral,0.28,formal,False,Indonesia,rendah,False,2026-03-23 15:25:18,0.9,11,72,"wisata budaya di toraja tidak ada perubahan berarti, seperti biasa saja.",True,False,False,False,train
INDO_00294,YouTube,Makanan & Minuman,"Roti bakar pinggir kampus tidak sesuai yang dijanjikan, agak nyesek juga. btw",negatif,sedih,0.65,semi-formal,False,Indonesia,rendah,False,2026-03-15 14:56:42,0.82,12,77,"roti bakar pinggir kampus tidak sesuai yang dijanjikan, agak nyesek juga. btw",True,False,False,False,validation
INDO_00414,YouTube,Sosial & Politik,"Isu lingkungan di kota besar berjalan sesuai standar, customer service-nya nothing special. min",netral,netral,0.16,semi-formal,True,Indo-English,sedang,False,2026-02-03 19:01:34,0.81,13,95,"isu lingkungan di kota besar berjalan sesuai standar, customer service-nya nothing special. min",False,False,False,False,train
INDO_00344,YouTube,Hiburan & Film,"Teater musikal di gedung kesenian tidak ada perubahan berarti, packaging-nya so-so.",netral,netral,0.3,formal,True,Indo-English,rendah,False,2026-04-30 12:30:26,0.82,11,83,"teater musikal di gedung kesenian tidak ada perubahan berarti, packaging-nya so-so.",True,False,False,False,train
INDO_00258,Twitter,Wisata & Travel,"Terima kasih sebelumnya, Saudara/i, sudah tiga hari menunggu kabar soal spot foto di Nusa Penida, belum ada respons apa pun.",negatif,sedih,0.51,informal,False,Indonesia,tinggi,True,2026-04-21 12:13:21,0.86,20,124,"terima kasih sebelumnya, saudara/i, sudah tiga hari menunggu kabar soal spot foto di nusa penida, belum ada respons apa pun.",False,False,False,False,train
INDO_00309,YouTube,Wisata & Travel,"Pantai Kuta di Bali sama sekali tidak sesuai, bikin kecewa banget, kurang nyaman rasanya.",negatif,jijik,0.63,semi-formal,False,Indonesia,sedang,False,2026-02-28 10:31:41,0.93,14,89,"pantai kuta di bali sama sekali tidak sesuai, bikin kecewa banget, kurang nyaman rasanya.",True,True,False,False,test
INDO_00150,YouTube,Makanan & Minuman,"Restoran seafood pinggir jalan bagus sekali, di luar dugaan, experience-nya so good.",positif,senang,0.9,informal,True,Indo-English,sedang,False,2026-03-20 20:26:50,0.77,12,84,"restoran seafood pinggir jalan bagus sekali, di luar dugaan, experience-nya so good.",False,True,False,False,validation
INDO_00131,TikTok,Sosial & Politik,"Kebijakan kenaikan tarif pajak sama sekali tidak mengecewakan, malah memuaskan banget, rasanya senang banget, overall quality-nya worth it. sumpah bener",positif,senang,0.75,informal,True,Indo-English,rendah,False,2026-04-17 09:34:20,0.8,20,152,"kebijakan kenaikan tarif pajak sama sekali tidak mengecewakan, malah memuaskan banget, rasanya senang banget, overall quality-nya worth it. sumpah bener",True,True,False,False,train
INDO_00152,YouTube,Hiburan & Film,Channel YouTube gaming lokal ternyata memuaskan. min,positif,senang,0.74,formal,False,Indonesia,sedang,False,2026-01-01 01:53:30,0.84,7,52,channel youtube gaming lokal ternyata memuaskan. min,False,False,False,False,train
INDO_00360,Instagram,Produk/E-commerce,Earphone Bluetooth murah tidak ada perubahan berarti. 😊,netral,netral,0.18,informal,False,Indonesia,sedang,False,2026-03-01 00:09:35,0.78,8,55,earphone bluetooth murah tidak ada perubahan berarti. 😊,True,False,False,False,train
INDO_00100,Instagram,Layanan,"Layanan pelanggan operator seluler sama sekali tidak mengecewakan, malah memuaskan banget, delivery-nya amazing. 🙏",positif,terkejut,1,informal,True,Indo-English,rendah,False,2026-02-25 17:06:53,0.89,14,114,"layanan pelanggan operator seluler sama sekali tidak mengecewakan, malah memuaskan banget, delivery-nya amazing. 🙏",True,True,False,False,validation
INDO_00373,Instagram,Makanan & Minuman,"Sate ayam Madura tidak ada perubahan berarti, overall quality-nya nothing special. ✨",netral,netral,0.39,formal,True,Indo-English,sedang,False,2026-02-10 19:31:20,0.88,12,84,"sate ayam madura tidak ada perubahan berarti, overall quality-nya nothing special. ✨",True,False,False,False,train
INDO_00088,Twitter,Sosial & Politik,"Isu kenaikan harga sembako memuaskan banget, experience-nya so good. #curhat",positif,senang,1,informal,True,Indo-English,rendah,False,2026-03-25 11:25:26,0.79,10,76,"isu kenaikan harga sembako memuaskan banget, experience-nya so good. #curhat",False,True,False,False,test
INDO_00459,YouTube,Produk/E-commerce,Aksesoris handphone tidak ada perubahan berarti.,netral,netral,0.12,formal,False,Indonesia,sedang,False,2026-04-23 14:55:29,0.9,6,48,aksesoris handphone tidak ada perubahan berarti.,True,False,False,False,validation
INDO_00331,TikTok,Wisata & Travel,Kebun teh di Puncak tidak sesuai yang dijanjikan.,negatif,marah,0.64,semi-formal,False,Indonesia,sedang,False,2026-04-28 19:14:52,0.96,8,49,kebun teh di puncak tidak sesuai yang dijanjikan.,True,False,False,False,train
INDO_00215,YouTube,Sosial & Politik,"Kebijakan kerja dari rumah sama sekali tidak sesuai, bikin kecewa banget, overall quality-nya not worth it. min",negatif,marah,0.59,semi-formal,True,Indo-English,sedang,False,2026-03-04 13:47:24,0.81,17,111,"kebijakan kerja dari rumah sama sekali tidak sesuai, bikin kecewa banget, overall quality-nya not worth it. min",True,True,False,False,train
INDO_00467,YouTube,Wisata & Travel,"Tidak ada yang berbeda dari wahana di Dufan dibanding hari-hari sebelumnya, experience-nya nothing special. btw",netral,netral,0.04,semi-formal,True,Indo-English,sedang,True,2026-04-01 07:00:07,0.87,15,111,"tidak ada yang berbeda dari wahana di dufan dibanding hari-hari sebelumnya, experience-nya nothing special. btw",True,False,False,False,train
INDO_00122,Instagram,Hiburan & Film,"Webtoon yang lagi hits ternyata bagus sekali, packaging-nya impressive. 😊",positif,senang,0.88,semi-formal,True,Indo-English,sedang,False,2026-03-27 18:52:19,0.84,10,73,"webtoon yang lagi hits ternyata bagus sekali, packaging-nya impressive. 😊",False,False,False,False,validation
INDO_00500,YouTube,Layanan,Customer service maskapai berjalan sesuai standar. min,netral,netral,0.02,semi-formal,False,Indonesia,sedang,False,2026-03-27 20:36:50,0.88,7,54,customer service maskapai berjalan sesuai standar. min,False,False,False,False,train
INDO_00021,TikTok,Makanan & Minuman,"Sate ayam Madura bagus sekali, di luar dugaan, customer service-nya highly recommended. parah sih",positif,senang,0.96,informal,True,Indo-English,sedang,False,2026-02-11 11:55:14,0.74,14,97,"sate ayam madura bagus sekali, di luar dugaan, customer service-nya highly recommended. parah sih",False,True,False,False,train
INDO_00189,YouTube,Layanan,Layanan streaming musik tidak sesuai yang dijanjikan.,negatif,sedih,0.56,informal,False,Indonesia,rendah,False,2026-04-10 06:14:36,0.82,7,53,layanan streaming musik tidak sesuai yang dijanjikan.,True,False,False,False,test
INDO_00072,Instagram,Wisata & Travel,"Rute road trip Trans-Sumatra memuaskan banget, nggak nyangka sama sekali. 😊",positif,terkejut,0.73,informal,False,Indonesia,sedang,False,2026-04-02 21:12:26,0.8,11,75,"rute road trip trans-sumatra memuaskan banget, nggak nyangka sama sekali. 😊",False,True,False,False,train
INDO_00107,TikTok,Makanan & Minuman,"Roti bakar pinggir kampus bagus sekali, di luar dugaan.",positif,terkejut,0.97,semi-formal,False,Indonesia,sedang,False,2026-02-02 22:49:09,0.84,9,55,"roti bakar pinggir kampus bagus sekali, di luar dugaan.",False,True,False,False,train
INDO_00271,TikTok,Sosial & Politik,"Mohon maaf sebelumnya, Admin, sampai harus komplain dua kali gara-gara program vaksinasi nasional, sungguh. parah sih",negatif,jijik,0.67,informal,False,Indonesia,tinggi,True,2026-01-17 11:10:33,0.91,16,117,"mohon maaf sebelumnya, admin, sampai harus komplain dua kali gara-gara program vaksinasi nasional, sungguh. parah sih",False,True,False,False,train
INDO_00349,Twitter,Makanan & Minuman,"Roti bakar pinggir kampus berjalan sesuai standar, experience-nya okay-ish.",netral,netral,0.28,formal,True,Indo-English,sedang,False,2026-02-25 02:32:25,0.93,9,75,"roti bakar pinggir kampus berjalan sesuai standar, experience-nya okay-ish.",False,False,False,False,test
INDO_00436,Instagram,Hiburan & Film,"Film animasi buatan studio lokal tidak ada perubahan berarti, biasa-biasa saja, packaging-nya nothing special.",netral,netral,0.18,formal,True,Indo-English,rendah,False,2026-04-11 02:10:49,0.81,14,110,"film animasi buatan studio lokal tidak ada perubahan berarti, biasa-biasa saja, packaging-nya nothing special.",True,False,False,False,validation
INDO_00103,YouTube,Wisata & Travel,"Spot foto di Nusa Penida bagus sekali, di luar dugaan, di luar dugaan.",positif,terkejut,0.98,informal,False,Indonesia,rendah,False,2026-03-07 02:05:25,0.95,13,70,"spot foto di nusa penida bagus sekali, di luar dugaan, di luar dugaan.",False,True,False,False,train
